OL,MOF_name,%MGS
[O]C(=O)c1ccc(cc1)c1cc(c(OC)c(c1OC)c1c(OC)c(cc(c1OC)c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O],WUYXEV,149.96489
O=C([O])c1ccc(cc1)c1cc(c(OC)c(c1OC)c1c(OC)c(cc(c1OC)c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O],WUYXIZ,150.12012
[O]C(=O)c1cccc(c1)c1cc(C(=O)[O])cc(C(=O)[O])c1,FOHRUR,22.068771
[O]C(=O)c1cc(cc(c1)c1cc(C(=O)[O])cc(C(=O)[O])c1)c1cc(C(=O)[O])cc(C(=O)[O])c1,AVESOL,54.725803
O=C([O])c1cc(cc(c1)c1cc(C(=O)[O])cc(C(=O)[O])c1)c1cc(C(=O)[O])cc(C(=O)[O])c1,AVESUR,54.726658
O=C([O])c1ccc(cc1)C1=C[CH]N(C=C1)CC(=O)[O],XEKDOI,49.40399
[O]C(=O)c1cc(ccc1)c1ccncc1,PIHJOH03,28.041412
[O]C(=O)c1ccc(cc1)c1ccncc1,KUJNEJ,32.759235
[O]C(=O)c1cccc(c1)c1ccncc1,BOYTEQ,28.041412
O=C([O])c1cc(ccc1)c1ccncc1,IGUTUB,27.271698
O=C([O])c1ccc(cc1)c1ccncc1,DIDBID,32.759235
O=C([O])c1cc(cc(c1)c1ccncc1)c1ccncc1,FEVDIV,25.480927
O=C([O])c1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1,HEKTAU,39.9958
[O]C(=O)c1cc(cc(c1)c1ccncc1)C(=O)[O],VUPFET,20.184856
O=C([O])c1cc(cc(c1)c1ccncc1)C(=O)[O],GISWEM,20.170343
O=C([O])c1ccc(cc1c1ccncc1)C(=O)[O],QOVWOP,22.735039
O=C([O])c1ccc(cc1)c1c(C)[nH]nc1C,GARQEY,19.685465
[O]C(=O)c1ccc(cc1)c1c(C)n[nH]c1C,NUWVIM,19.685429
O=C([O])c1ccc(cc1)c1c(C)n[nH]c1C,GARQAU,19.685465
[O]C(=O)c1c(cccc1)c1c(C(=O)[O])cccc1,UMEKII,20.000175
[O]C(=O)c1ccccc1c1c(C(=O)[O])cccc1,ASOYOY,20.085135
O=C([O])c1cccc(c1c1c(C(=O)[O])cccc1C(=O)[O])C(=O)[O],UBACOR,33.473114
O=C([O])c1ccc(cc1c1c(C(=O)[O])ccc(C(=O)[O])c1)C(=O)[O],BULBER,32.368324
O=C([O])c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O],c5dt03091a,42.84811
O=C([O])c1ccc(cc1)c1cncc(c1)c1ccc(C(=O)[O])cc1,ZUZZEB,42.82349
O=C([O])c1ccc(cc1)c1cncnc1,KADLOT,28.224945
[O]C(=O)c1ccc(cc1)c1c([nH]nc1C)C,NUCBIY,19.685465
[O]C(=O)c1ccc(cc1)C1=C([N]N=C1C)C,FEHCOM,30.747318
[O]C(=O)c1ccc(cc1)c1cnn(c1)C(n1ncc(c2ccc(cc2)C(=O)[O])c1)C(n1ncc(c1)c1ccc(C(=O)[O])cc1)n1ncc(c2ccc(C(=O)[O])cc2)c1,QIWCOQ,180.76137
[O]C(=O)c1ccc(cc1)c1c(OC)c(c2ccc(cc2)C(=O)[O])cc(C(C)(c2cc(c(OC)c(c3ccc(cc3)C(=O)[O])c2)c2ccc(C(=O)[O])cc2)C)c1,NIMPOQ,136.59157
[O]C(=O)c1ccc(cc1)[C]1Nc2c(N1)c1cc(C(C)(C)C)cc3c1c1c(c4N[C](Nc34)c3ccc(C(=O)[O])cc3)cc(C(C)(C)C)cc21,SUFBAY,75.99025
O=C([O])c1ccc(cc1)c1nc(c2ccc(cc2)C(=O)[O])cc(c2ccncc2)c1,KUZZAI,55.551872
[O]C(=O)c1ccc(cc1)c1nc(c2ccc(C(=O)[O])cc2)cc(c1)c1ccncc1,BEPROF,55.250336
O=C([O])c1ccc(cc1)c1nc(c2ccc(C(=O)[O])cc2)cc(c1)c1cnccc1,SIXFIQ01,55.006527
[O]C(=O)c1ccc(cc1)c1nc(c2ccc(C(=O)[O])cc2)c(nc1c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1,NAWXER,85.871544
[O]C(=O)c1ccc(cc1)c1nc(cc(c1)c1ccncc1)c1ccc(cc1)C(=O)[O],YOYBUL,55.25029
O=C([O])c1cc(ccc1)c1nc(cc(c1)c1ccncc1)c1cc(ccc1)C(=O)[O],NAGRUL,52.385437
O=C([O])c1ccc(cc1)c1nc(cc(c1)c1ccncc1)c1ccc(cc1)C(=O)[O],PONSOC,55.551807
O=C([O])c1ccc(cc1c1nc(ccc1)c1c(C(=O)[O])ccc(C(=O)[O])c1)C(=O)[O],MAPCUE,40.16618
[O]C(=O)C1=CC=C([C]=C1)c1ncc(C(=O)[O])cc1,TERFUT,26.540564
O=C([O])c1cc(cc(c1)C1=N[C](N[N]1)c1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O],OKILUR,36.589542
O=C(O)c1cc(cc(c1)C1=N[C](N[N]1)c1cc(cc(c1)C(=O)[O])C(=O)O)C(=O)[O],OKIMAY,36.93894
[O]C(=O)c1ccc(cc1)c1[nH]cnc1,POSGAH,11.197537
O=C([O])c1ccc(cc1)c1[nH]cnc1,POSFIO,11.186147
O=C([O])c1ccc(cc1)c1[nH]c(nn1)c1cc(C(=O)[O])cc(C(=O)[O])c1,MAKGAJ,36.84465
[O]C(=O)c1cc(ccc1)c1[nH]ncc1,EKETOF,20.99447
O=C([O])c1cc(ccc1)c1[nH]ncc1,EKETUL,22.364027
O=C([O])c1cc(ccc1)c1nnc(c2cc(ccc2)C(=O)[O])n1N,OVEXOD,64.215355
[O]C(=O)c1ccc(cc1)c1nnc([nH]1)c1cc(C(=O)[O])cc(C(=O)[O])c1,MAKGAJ,36.57211
O=C([O])c1ccc(cc1)C1=NN=N[N]1,TAKZEN,48.949074
[O]C(=O)c1cc(cc(c1)C1=NN=N[N]1)C(=O)[O],FURSES,19.360754
O=C([O])c1cc(cc(c1)C1=NN=N[N]1)C(=O)[O],FUSGOR,19.333164
O=C([O])c1cc(c(c(c1)C)c1c(cc(cc1C)C(=O)[O])C)C,ERAMER,21.486366
[O]C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O],DAWCOV,55.101284
O=C([O])c1ccc(cc1)C(c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O],DAWDAI,55.09103
[O]C(=O)c1cc(cc(c1)Cc1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O],ALIXUP,35.24415
O=C([O])c1cc(cc(c1)Cc1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O],RAVFEB,35.518284
O=C([O])c1cc(c(c(c1)C)c1c(cc(C(=O)[O])cc1C)C)C,TEMPAE,21.490803
[O]C(=O)c1c(c(c(c(c1C)C)B(c1c(c(c(C(=O)[O])c(c1C)C)C)C)c1c(c(c(C(=O)[O])c(c1C)C)C)C)C)C,HUMWIX,79.81888
[O]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O],OXOLAP,54.69762
[O]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O],FAHPOV,31.744514
[O]C(=O)c1ccc(cc1)/C=C\c1ccc(cc1)C(=O)[O],DAMYOI,20.923616
O=C([O])c1ccc(cc1)/C=C/c1ccc(cc1)C(=O)[O],FUNLAD,24.117367
O=C([O])c1ccc(cc1)C#Cc1cc(cc(c1)C(=O)[O])C(=O)[O],UBUMAH,25.562462
[O]C(=O)c1cc(cc(c1)C#Cc1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O],JOVYAW,32.50083
O=C([O])c1cc(cc(c1)C#Cc1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O],KEWZET,32.74889
[O]C(=O)c1ccc(cc1)C#Cc1c(C)c(C#Cc2ccc(C(=O)[O])cc2)c(C)c(C#Cc2ccc(cc2)C(=O)[O])c1C,XOTSEG,136.15024
[O]C(=O)c1ccc(cc1)C#Cc1ccc(C(=O)[O])cc1,NOFHOG,31.945204
[O]C(=O)c1ccc(cc1)/C=C/c1ccc(C(=O)[O])cc1,CUQRIR,24.117292
O=C([O])c1ccc(cc1)/C=C/c1ccc(C(=O)[O])cc1,AMODUC,24.446707
[O]C(=O)c1cc(cc(c1)C#Cc1cc(C(=O)[O])cc(C(=O)[O])c1)C(=O)[O],SOTWUV,32.746876
[O]C(=O)c1ccc(cc1)/C=C/c1ccncc1,UVARUF,34.825283
O=C([O])c1ccc(cc1)/C=C/c1ccncc1,UVARIT,34.8253
[O]C(=O)c1ccc(cc1)/C=C/c1cc([O])c(c2c1cc(cc2)/C=C/c1ccc(cc1)C(=O)[O])c1c([O])cc(c2c1ccc(c2)/C=C/c1ccc(cc1)C(=O)[O])/C=C/c1ccc(cc1)C(=O)[O],XAHQAA,185.31056
[O]C(=O)c1ccc(cc1)/C=C/c1c(OC)cc(c(OC)c1)/C=C/c1ccc(cc1)C(=O)[O],GULVUF,52.240456
O=C([O])c1ccc(cc1)C#CC#Cc1ccc(C(=O)[O])cc1,UKIBIB,34.239826
[O]C(=O)c1c(cc(cc1C(C)C)C(C)C)C(C)C,BOJCIN,19.607964
[O]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O],SIDCAL,16.996185
O=C([O])c1cc(cc(c1)C(C)(C)C)C(=O)[O],COPXOV,17.067585
[O]C(=O)c1ccc(cc1)CCC(=O)[O],cg500149s,12.388121
O=C([O])c1c(cccc1)/C=C/C(=O)[O],AJINOY,6.2143397
[O]C(=O)c1ccc(cc1)CC(=O)[O],PETVER,34.520878
O=C([O])c1c(cccc1)CC(=O)[O],OPOBIF,10.740309
O=C([O])c1cc(cc(c1)C)C(=O)[O],NAPZUB,6.942014
O=C([O])c1ccc(cc1)[CH][CH]C(=O)[O],DIXJIF,10.572861
[O]C(=O)c1ccc(cc1)[CH][N]c1cc(cc(c1)C(=O)[O])C(=O)[O],CUWXID,21.65512
O=C([O])c1ccc(cc1)[CH][N]c1cc(cc(C(=O)[O])c1)C(=O)[O],BETFEN,21.667934
[O]C(=O)c1ccc(cc1)[CH][N]c1cc(C(=O)[O])cc(c1)C(=O)[O],BETDIP,25.492258
O=C([O])c1ccc(cc1)[CH][N]c1cc(C(=O)[O])cc(c1)C(=O)[O],CUWXUP,21.923296
O=C([O])c1ccc(cc1)Cn1c(c(nc1)C(=O)[O])C(=O)[O],TANMIH,24.363836
O=C([O])c1ccc(cc1)CN1CCN(Cc2ccc(C(=O)[O])cc2)CCN(Cc2ccc(C(=O)[O])cc2)CC1,UVUFUN,84.77211
O=C([O])c1ccc(cc1)CN1CCN(CCN(CCN(CC1)Cc1ccc(C(=O)[O])cc1)Cc1ccc(C(=O)[O])cc1)Cc1ccc(C(=O)[O])cc1,PEMREG,112.22646
[O]C(=O)c1ccc(cc1)CN1[CH]C=C(C=C1)C1=C[CH]N(C=C1)Cc1ccc(cc1)C(=O)[O],REWSUJ,47.63819
O=C([O])c1cc(cc(c1)CN1[CH]C=C(C=C1)c1ccncc1)C(=O)[O],GAQKOB,30.855436
O=C([O])c1ccc(cc1)CN1[CH]N(Cc2ccc(cc2)C(=O)[O])C=C1,TEJBAN,28.673471
O=C([O])c1ccc(cc1)/C=N/c1cc(cc(c1)C(=O)[O])C(=O)[O],CUWYAW,21.055439
[O]C(=O)c1ccc(cc1)/C=N/c1cc(cc(C(=O)[O])c1)C(=O)[O],BETFAJ,21.644773
O=C([O])c1ccc(cc1)/C=N/c1cc(cc(C(=O)[O])c1)C(=O)[O],CUWWUO,21.246317
[O]C(=O)c1ccc(cc1)/C=N/c1cc(C(=O)[O])cc(c1)C(=O)[O],BETFUD,21.055449
O=C([O])c1ccc(cc1)/C=N/c1cc(C(=O)[O])cc(c1)C(=O)[O],BETDUB,21.208136
[O]C(=O)c1ccc(cc1)CNCc1ccc(cc1)C(=O)[O],DOKDEN,9.949759
[O]C(=O)c1ccc(cc1)CN(Cc1ccc(C(=O)[O])cc1)c1ccc(cc1)C(=O)[O],SIXWON,54.315613
[O]C(=O)c1ccc(cc1)C(=O)c1ccc(C(=O)[O])cc1,PUSDOX,13.744692
[O]C(=O)c1cc(cc(c1)COc1cc(cnc1)C(=O)[O])C(=O)[O],BEXSII,23.006126
O=C([O])c1cc(cc(c1)COc1cc(cnc1)C(=O)[O])C(=O)[O],BEXRUT,22.963804
[O]C(=O)c1ccc(cc1)COc1cc(OCc2ccc(cc2)C(=O)[O])cc(c1)C(=O)[O],XACSIG,31.658316
[O]C(=O)c1cc(cc(c1)COc1cncc(c1)C(=O)[O])C(=O)[O],BEXSEE,26.796207
[O]C(=O)c1cc(cc(c1)C(=O)N1[C@@H](CCC1)C(=O)[O])C(=O)[O],HUXHEP01,26.627731
O=C([O])c1ccc(cc1)C(=O)[N]c1ccc(cc1)C(=O)[O],OLOGEC,22.756653
[O]C(=O)c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O])C(=O)[O],VIXZUZ,21.539108
[O]C(=O)c1ccc(cc1)C(=O)Nc1ccncc1,WUSSEK,24.33393
O=C([O])c1ccc(cc1)C(=O)Nc1ccncc1,WUSSEK,24.333933
[O]C(=O)c1ccc(cc1)C(=O)N[C@@H](C)C(=O)[O],RIWSUM,12.780057
O=C([O])c1ccc(cc1)C(=O)N[C@@H](C)C(=O)[O],RIWSUM,22.92014
O=C([O])c1cc(c(cc1C(=O)Nn1cnnc1)C(=O)[O])C(=O)Nn1cnnc1,QOZPOM,25.128794
[O]C(=O)c1cc(ccc1)C(=O)[O],COKJIX,6.5713296
[O]C(=O)c1ccc(cc1)C(=O)[O],ADAXEK,56.55428
[O]C(=O)c1cccc(c1)C(=O)[O],DOJYAD,2.5980628
O=C([O])c1cc(ccc1)C(=O)[O],LACJAC,4.31187
O=C([O])c1ccc(cc1)C(=O)[O],AWAGOV,56.696434
O=C([O])c1cccc(c1)C(=O)[O],COKJOD,2.598056
O=C([O])c1ccccc1C(=O)[O],WEMHED,9.404648
O=C([O])c1cc(cc(c1)C(=O)[O])C,NAPZOV,6.068195
O=C([O])c1cc(cc(c1)C(=O)[O])c1c(c(c(c2cc(cc(c2)C(=O)[O])C(=O)[O])c(C)c1C)C)C,NASROR,39.780926
[O]C(=O)c1cc(cc(c1)C(=O)[O])c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O],APAZEY,79.964264
[O]C(=O)c1cc(cc(c1)C(=O)[O])c1ccc(cc1)c1ccc(cc1)c1ccc(C(=O)[O])cc1,APAZAU,79.96426
O=C([O])c1ccc(c(c1)C(=O)[O])c1cccc(c1)c1ccc(cc1C(=O)[O])C(=O)[O],IZIHEG,34.552532
O=C([O])c1cc(cc(c1)C(=O)[O])c1ccc(cc1)C(=O)[O],OHUMIP,21.132547
[O]C(=O)c1cc(c(cc1C(=O)[O])c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O],TAHYUZ,51.416393
[O]C(=O)c1cc(cc(c1)C(=O)[O])c1cc(cc(c1)C(=O)[O])C(=O)[O],QUQWUW,32.470978
O=C([O])c1c(cc(cc1)C(=O)[O])c1cc(cc(c1)C(=O)[O])C(=O)[O],VOCCOH,32.94166
O=C([O])c1cc(cc(c1)C(=O)[O])c1cc(cc(c1)C(=O)[O])C(=O)[O],MURBEI,32.694416
O=C([O])c1cc(cc(c1)C(=O)[O])c1cc(cc(c1)C(=O)O)C(=O)[O],YOZYOD,32.863064
[O]C(=O)c1cc(ccc1C(=O)[O])c1cc(c(cc1)C(=O)[O])C(=O)[O],GEGGEG01,23.499216
[O]C(=O)c1cc(ccc1C(=O)[O])c1ccc(c(c1)C(=O)[O])C(=O)[O],GEGGIK01,23.417847
O=C([O])c1c(cccc1C(=O)[O])c1c(c(ccc1)C(=O)[O])C(=O)[O],NEXVUI,21.216795
O=C([O])c1cc(ccc1C(=O)[O])c1cc(c(cc1)C(=O)[O])C(=O)[O],GAPNOD,23.453707
[O]C(=O)c1cc(cc(c1)C(=O)[O])c1cc(cc(c2cc(C(=O)[O])cc(c2)C(=O)[O])c1OC)c1cc(c2cc(C(=O)[O])cc(c2)C(=O)[O])c(OC)c(c2cc(C(=O)[O])cc(c2)C(=O)[O])c1,HUJGEA,190.75914
[O]C(=O)c1c(ccc(c1)C(=O)[O])c1cc(cc(c2c(C(=O)[O])cc(cc2)C(=O)[O])c1)C(=O)[O],SAHXAD,52.406116
O=C([O])c1cc(cc(c1)C(=O)[O])c1cc(C(=O)[O])cc(c1)C(=O)[O],ODIVUU,32.246807
O=C([O])c1cc(cc(c1)C(=O)O)c1cc(C(=O)[O])cc(c1)C(=O)O,EWASIG,32.60552
O=C([O])c1cc(ccc1C(=O)[O])c1cc(C(=O)[O])c(cc1)C(=O)[O],MOQSIV,23.55265
[O]C(=O)c1cc(cc(c1)C(=O)[O])c1cc(C(=O)[O])c(C(=O)O)cc1c1cc(C(=O)[O])cc(C(=O)[O])c1,APACAX,76.44787
[O]C(=O)c1cc(cc(c1)C(=O)[O])c1ccncc1,KETHEY,20.170341
O=C([O])c1cc(cc(c1)C(=O)[O])c1ccncc1,REHVAD,20.199165
[O]C(=O)c1cc(cc(c1)C(=O)[O])Cc1cc(cc(c1)C(=O)[O])C(=O)O,ALIXOJ,35.594044
O=C([O])c1cc(cc(c1)C(=O)[O])Cc1cc(cc(c1)C(=O)[O])C(=O)[O],GIZVER,35.381775
[O]C(=O)c1cc(cc(c1)C(=O)[O])C#Cc1cc(cc(c1)C(=O)[O])C(=O)[O],YONNAR,32.7317
O=C([O])c1cc(cc(c1)C(=O)[O])C#Cc1cc(cc(c1)C(=O)[O])C(=O)[O],KEFBII,32.74891
OC(=O)c1cc(cc(c1)C(=O)[O])C#Cc1cc(C(=O)O)cc(c1)C(=O)[O],IQUCOO,33.22465
[O]C(=O)c1cc(cc(c1)C(=O)[O])C(=O)c1cc(cc(c1)C(=O)[O])C(=O)[O],KARNID,32.11071
O=C([O])c1cc(ccc1C(=O)[O])C(=O)c1cc(c(cc1)C(=O)[O])C(=O)[O],ATIXUX,21.570316
O=C([O])c1cc(ccc1C(=O)[O])C(=O)c1cc(C(=O)[O])c(C(=O)[O])cc1,DIBPIP,21.330067
O=C([O])c1cc(cc(c1)C(=O)[O])[C]([O])[C]([O])c1cc(C(=O)[O])cc(C(=O)[O])c1,PENNON,36.9894
O=C([O])c1cc(cc(c1)C(=O)[O])C(=O)N1[C@H](C(=O)[O])CCC1,AHEBAS,26.600994
[O]C(=O)c1c(c(ccc1)C(=O)[O])C(=O)[O],WEDQED,7.7687664
[O]C(=O)c1cc(c(cc1)C(=O)[O])C(=O)[O],HABZEQ,6.279075
[O]C(=O)c1cc(cc(c1)C(=O)[O])C(=O)[O],c6ce00407e,17.290508
[O]C(=O)c1cc(cc(c1)C(=O)[O])C(=O)O,KUNLEL,17.43983
[O]C(=O)c1cc(cc(c1)C(=O)O)C(=O)[O],NUNNUH,17.43983
O=C([O])c1cc(cc(c1)C(=O)[O])C(=O)[O],BODPAN,17.59755
O=C([O])c1cc(cc(c1)C(=O)[O])C(=O)O,UDUMIP03,17.744942
O=C([O])c1cc(cc(c1)C(=O)O)C(=O)[O],PUWXAH,17.744942
O=C([O])c1ccc(c(c1)C(=O)[O])C(=O)[O],KAXZUG,7.370862
O=C(O)c1cc(cc(c1)C(=O)[O])C(=O)[O],UDUMIP02,17.744942
[O]C(=O)c1cccc(c1C(=O)[O])C(=O)[O],IJANEN,7.7687883
[O]C(=O)c1c(cc(c(c1)C(=O)[O])C(=O)[O])C(=O)[O],AQEQIW,15.8090925
O=C([O])c1c(cc(c(c1)C(=O)[O])C(=O)[O])C(=O)[O],ATAFIK,16.499586
O=C([O])c1c(cc(c(c1)C(=O)[O])C(=O)[O])C(=O)O,AGONAM,16.880474
[O]C(=O)c1cc(c(cc1C(=O)[O])C(=O)[O])C(=O)[O],AMIWID,15.809076
O=C([O])c1cc(c(cc1C(=O)[O])C(=O)[O])C(=O)[O],LARPEC,15.1261835
[O]C(=O)c1c(c(c(c(c1)C(=O)[O])C(=O)[O])C(=O)[O])C(=O)[O],WIYZOU,25.850918
O=C([O])c1c(c(c(c(c1)C(=O)[O])C(=O)[O])C(=O)[O])C(=O)[O],SIBMIB,26.10198
[O]C(=O)c1cc(c(cc1)C(=O)[O])N,KUJNUZ,5.0136476
O=C([O])c1ccc(cc1)n1cnnc1,c6ce00126b,21.545055
O=C([O])C1=[C][C]=C(C(=C1N1OO[N]OO1)N1OO[N]OO1)C(=O)[O],CAVNOE,28.882849
O=C([O])c1ccc(cc1N(CC(=O)[O])CC(=O)[O])C(=O)O,WEFDIW,27.287518
[O]C(=O)c1ccccc1NC(=O)C(=O)Nc1ccccc1C(=O)[O],PIGXUZ,18.681782
[O]C(=O)c1ccc(c(c1)N)C(=O)[O],SANJAV,3.5185428
O=C([O])c1cc(cc(c1)N)C(=O)[O],OGUPIQ,6.4415836
O=C([O])c1ccc(c(c1)N)C(=O)[O],SANHUN,3.663597
[O]C(=O)c1cc(c(cc1[N])C(=O)[O])[N],IJATIW,-7.0625405
O=C([O])c1cc(c(cc1[N])C(=O)[O])[N],IJATIW,-7.4027953
[O]C(=O)c1cc(c(cc1N)C(=O)[O])N,AWAJIT,-5.0380616
O=C([O])c1ccccc1[N][N]c1ccccc1C(=O)[O],TODVOZ,17.77833
O=C([O])c1ccc(cc1)/N=N/c1ccc(C(=O)[O])cc1,ALULEZ,18.461308
O=C([O])c1c(c(c(c(c1[N])[N])C(=O)[O])[N])[N],EZIPEK,4.553781
[O]C(=O)c1ccc(c(c1)N(=O)=O)C(=O)[O],TUJGIQ,6.7311
O=C([O])c1c(cc(cc1)N(=O)=O)C(=O)[O],HOJHUL,5.9158463
[O]C(=O)c1ccc(cc1)Oc1ccc(C(=O)[O])cc1,JORLEJ,7.6752496
O=C([O])c1ccc(cc1)Oc1ccc(C(=O)[O])cc1,QITZIE,7.82534
[O]C(=O)c1cc(ccc1[O])c1cc(C(=O)[O])c([O])cc1,ja300034j,17.054966
O=C([O])c1cc(cc(c1)OC)C(=O)[O],ja406030p,13.782279
[O]C(=O)c1cc(c(cc1[O])C(=O)[O])[O],jacs.6b02030,-5.049931
[O]C(=O)c1cc(cc(c2c3ccc4c5c(ccc(c35)c(c2)c2cc(cc(c2)C(=O)[O])C(=O)[O])c(cc4c2cc(cc(c2)C(=O)[O])C(=O)[O])c2cc(cc(c2)C(=O)[O])C(=O)[O])c1)C(=O)[O],FIZPOV,191.22385
[O]C(=O)c1cc(cc(c2c3ccccc3c(c3ccccc23)c2cc(C(=O)[O])cc(c2)C(=O)[O])c1)C(=O)[O],YOGKOW,52.54318
O=C([O])c1cccc(/C/2=C\3/[N]/C(=C(\C4=N/C(=C(\C5=CC=C([N]5)/C(=C/5\N=C2C=C5)/c2cccc(c2)C(=O)[O])/c2cccc(c2)C(=O)[O])/C=C4)/c2cccc(c2)C(=O)[O])/C=C3)c1,MIHLAR,174.73373
[O]C(=O)c1cc(cc(/C/2=C\3/[N]/C(=C(\C4=N/C(=C(\C5=CC=C([N]5)/C(=C/5\N=C2C=C5)/c2cc(cc(c2)C(=O)[O])C(=O)[O])/c2cc(cc(c2)C(=O)[O])C(=O)[O])/C=C4)/c2cc(cc(c2)C(=O)[O])C(=O)[O])/C=C3)c1)C(=O)[O],MEGBAD,245.01706
[O]C(=O)c1cc(cc(c2cc(c3cc(cc(c3)C(=O)[O])C(=O)[O])cc(c2)c2ccc(C(=O)[O])cc2)c1)C(=O)[O],ANUGUM,99.98619
O=C([O])c1cc(cc(c2ccc(c3ccc(c4cc(C(=O)[O])cc(c4)C(=O)[O])cc3)cc2)c1)C(=O)[O],HUCBAJ,38.263073
[O]C(=O)c1cccc(c2c(cc(c3cc(ccc3)C(=O)[O])c(c2)C)C)c1,BIRMUM,44.42058
[O]C(=O)c1cc(cc(c2ccc(cc2)C(c2ccc(cc2)c2cc(cc(c2)C(=O)[O])C(=O)[O])(c2ccc(cc2)c2cc(cc(c2)C(=O)[O])C(=O)[O])c2ccc(cc2)c2cc(cc(c2)C(=O)[O])C(=O)[O])c1)C(=O)[O],EPISOM,313.765
O=C([O])c1cc(cc(c2ccc(cc2)C(=C(c2ccc(cc2)c2cc(cc(c2)C(=O)[O])C(=O)[O])c2ccc(cc2)c2cc(cc(c2)C(=O)[O])C(=O)[O])c2ccc(cc2)c2cc(cc(c2)C(=O)[O])C(=O)[O])c1)C(=O)[O],LAQNID,232.89859
[O]C(=O)c1ccc(C(c2ccc(cc2)C(=O)[O])(c2ccc(cc2)C(=O)[O])c2ccc(cc2)C(=O)[O])cc1,MUSQIC,81.07811
[O]C(=O)c1ccc(C(c2ccc(cc2)C(=O)[O])c2ccc(cc2)C(=O)[O])cc1,INIQIH,55.129795
O=C([O])c1cc(cc(c2cc(c(cc2C(=O)[O])c2cc(cc(C(=O)[O])c2)C(=O)[O])C(=O)[O])c1)C(=O)[O],c5ta04552e,52.074375
[O]C(=O)c1ccc(Cc2ccc(cc2)C(=O)[O])cc1,RONSIY,13.612911
O=C([O])c1cc(cc(c2cc(cc(c2)C(=O)[O])C(=O)[O])c1)C(=O)[O],ALOLIY,32.02333
[O]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)[O])C(=O)[O])cc(c1)C(=O)[O],SOTWOP,32.741108
O=C([O])c1cc(cc(c2cc(cc(C(=O)[O])c2)C(=O)[O])c1)C(=O)[O],YIZCAN,32.2468
O=C([O])c1cc(C#Cc2cc(cc(C(=O)[O])c2)C(=O)[O])cc(c1)C(=O)[O],EQUNIP,32.487225
[O]C(=O)c1ccc(C(c2ccc(C(=O)[O])cc2)(c2ccc(cc2)C(=O)[O])c2ccc(cc2)C(=O)[O])cc1,XISXEE,86.764496
O=C([O])c1cc(cc(c2cccnc2)c1)C(=O)[O],IXAKAU,20.21421
O=C([O])c1cc(cc(c2cc(C(=O)[O])cc(c2)C(=O)[O])c1)C(=O)[O],VITZEF,32.246807
[O]C(=O)c1cc(cc(c2nc(c3cc(cc(C(=O)[O])c3)C(=O)[O])ccc2)c1)C(=O)[O],UWALEL,36.24676
O=C([O])c1cc(cc(C2=N[N][N][N]2)c1)C(=O)[O],OMIPEH,18.53975
O=C([O])c1cc(cc(C2=NN=N[N]2)c1)C(=O)[O],OMIMEE,19.33316
[O]C(=O)c1c(C)cc(c(c1)C)C(=O)[O],FARBIL,5.834191
O=C([O])c1ccc(C#Cc2ccc(/C/3=C\4/N=C(/C(=c/5\[nH]/c(=C(\C6=N/C(=C(\c7[nH]c3cc7)/c3ccc(cc3)C#Cc3ccc(C(=O)[O])cc3)/C=C6)/c3ccc(cc3)C#Cc3ccc(C(=O)[O])cc3)/cc5)/c3ccc(cc3)C#Cc3ccc(C(=O)[O])cc3)C=C4)cc2)cc1,ja512973b,543.5952
[O]C(=O)c1ccc(C#Cc2cc(C#Cc3ccc(C(=O)[O])cc3)cc(c2)C#Cc2ccc(cc2)C(=O)[O])cc1,ZARLIP,130.93845
O=C([O])c1ccc(C#Cc2c(c(c(c(C#Cc3ccc(cc3)C(=O)[O])c2C)C)C#Cc2ccc(cc2)C(=O)[O])C)cc1,XOTSEG,136.15033
[O]C(=O)c1ccc(/C=C/c2ccc(C(=O)[O])cc2)cc1,YUMKAU,24.117285
[O]C(=O)c1ccc(C#Cc2ccc(C(=O)[O])cc2)cc1,NOFHOG,32.888126
O=C([O])c1cc(c(C#Cc2c(cc(C(=O)[O])cc2)C)cc1)C,AFITIT,29.579494
